timestamp,sensor_name,sensor_state,activity_name
2009-02-10 22:54:18.193368,M45,OFF,R2_Work
2009-02-10 22:54:43.772577,M45,OFF,R2_Work
2009-02-10 22:54:44.735297,M45,ON,R2_Work
2009-02-10 22:54:59.072496,M45,OFF,R2_Work
2009-02-10 22:55:02.061987,M31,OFF,R2_Work
2009-02-10 22:55:20.481537,M31,ON,R2_Work
2009-02-10 22:55:25.657447,M45,ON,R2_Work
2009-02-10 22:55:28.880067,M45,OFF,R2_Work
2009-02-10 22:56:23.536378,M45,OFF,R2_Work
2009-02-10 22:56:27.074288,M31,OFF,R2_Work
2009-02-10 22:56:27.393318,M31,OFF,R2_Work
2009-02-10 22:57:03.073958,M31,ON,R2_Work
2009-02-10 22:57:11.585489,M48,ON,R2_Work
2009-02-10 22:57:16.522668,M45,ON,R2_Work
2009-02-10 22:57:18.351458,M34,ON,R2_Work
2009-02-10 22:57:18.568167,M35,ON,R2_Work
2009-02-10 22:57:24.594606,M45,OFF,R2_Work
2009-02-10 22:57:25.675205,M31,OFF,R2_Work
2009-02-10 22:57:29.409535,M45,OFF,R2_Work
2009-02-10 22:57:36.709895,M34,OFF,R2_Work
2009-02-10 22:57:53.360045,M31,ON,R2_Work
2009-02-10 22:58:56.405525,M45,OFF,R2_Work
2009-02-10 22:59:06.825435,M45,OFF,R2_Work
2009-02-10 22:59:12.697995,M45,ON,R2_Work
2009-02-10 22:59:14.257325,M34,ON,R2_Work
2009-02-10 22:59:16.218124,M31,OFF,R2_Work
2009-02-10 22:59:16.973003,M45,ON,R2_Work
2009-02-10 22:59:25.080202,M45,OFF,R2_Work
2009-02-10 22:59:29.238433,M31,ON,R2_Work
2009-02-10 22:59:39.971403,M31,ON,R2_Work
2009-02-10 22:59:43.488903,M31,ON,R2_Work
2009-02-10 22:59:46.872944,M45,ON,R2_Work
2009-02-10 22:59:49.860965,M35,OFF,R2_Work
2009-02-10 22:59:51.930495,M45,OFF,R2_Work
2009-02-10 22:59:53.530125,M45,ON,R2_Work
2009-02-10 22:59:59.020275,M45,ON,R2_Work
2009-02-10 23:00:04.411506,M36,ON,R2_Work
2009-02-10 23:00:27.168275,M31,OFF,R2_Work
2009-02-10 23:00:29.486274,M44,OFF,R2_Work
2009-02-10 23:00:38.847884,M31,ON,R2_Work
2009-02-10 23:00:44.094384,M50,OFF,R2_Work
2009-02-10 23:00:57.002855,M45,ON,R2_Work
2009-02-10 23:01:01.507056,M45,OFF,R2_Work
2009-02-10 23:01:20.317256,M34,ON,R2_Work
2009-02-10 23:01:34.482895,M45,ON,R2_Work
2009-02-10 23:01:39.325185,M45,ON,R2_Work
2009-02-10 23:01:42.716094,M45,OFF,R2_Work
2009-02-10 23:01:55.201743,M31,OFF,R2_Work
2009-02-10 23:01:59.128814,M45,OFF,R2_Work
2009-02-10 23:02:04.781973,M45,ON,R2_Work
2009-02-10 23:02:05.843143,M30,ON,R2_Work
2009-02-10 23:02:09.396074,M45,ON,R2_Work
2009-02-10 23:02:10.767954,M44,ON,R2_Work
2009-02-10 23:02:13.303744,M31,ON,R2_Work
2009-02-10 23:02:13.511424,M34,ON,R2_Work
2009-02-10 23:02:17.752273,M51,OFF,Meal_Preparation
2009-02-10 23:02:18.455073,M31,OFF,Meal_Preparation
2009-02-10 23:02:19.639564,M17,ON,Meal_Preparation
2009-02-10 23:02:25.601233,M18,ON,Meal_Preparation
2009-02-10 23:02:25.881162,M15,ON,Meal_Preparation
2009-02-10 23:02:26.223831,M08,ON,Meal_Preparation
2009-02-10 23:02:26.541672,M17,OFF,Meal_Preparation
2009-02-10 23:02:29.004782,M17,OFF,Meal_Preparation
2009-02-10 23:02:29.959862,M17,OFF,Meal_Preparation
2009-02-10 23:02:33.716872,M18,ON,Meal_Preparation
2009-02-10 23:02:36.718171,M31,ON,Meal_Preparation
2009-02-10 23:02:37.810950,AD1-A,2.90887,Meal_Preparation
2009-02-10 23:02:41.090549,M17,ON,Meal_Preparation
2009-02-10 23:02:45.237608,M15,OFF,Meal_Preparation
2009-02-10 23:02:46.857508,M16,OFF,Meal_Preparation
2009-02-10 23:02:47.765908,AD1-A,2.79325,Meal_Preparation
2009-02-10 23:02:48.715959,M16,ON,Meal_Preparation
2009-02-10 23:02:50.911980,M19,OFF,Meal_Preparation
2009-02-10 23:02:53.162829,M18,OFF,Meal_Preparation
2009-02-10 23:02:53.374608,M45,OFF,Meal_Preparation
2009-02-10 23:02:54.708089,M17,ON,Meal_Preparation
2009-02-10 23:02:56.784619,M21,OFF,Meal_Preparation
2009-02-10 23:02:57.594790,M16,OFF,Meal_Preparation
2009-02-10 23:02:58.988199,M09,ON,Meal_Preparation
2009-02-10 23:02:59.615469,D07,CLOSE,Meal_Preparation
2009-02-10 23:03:00.664949,M20,ON,Meal_Preparation
2009-02-10 23:03:02.377228,M51,ON,Meal_Preparation
2009-02-10 23:03:03.887929,M16,OFF,Meal_Preparation
2009-02-10 23:03:04.089560,AD1-B,0.391647,Meal_Preparation
2009-02-10 23:03:04.732719,M17,OFF,Meal_Preparation
2009-02-10 23:03:07.064600,M09,ON,Meal_Preparation
2009-02-10 23:03:15.964579,M17,ON,Meal_Preparation
2009-02-10 23:03:17.759849,AD1-B,0.496219,Meal_Preparation
2009-02-10 23:03:18.260318,AD1-A,2.83262,Meal_Preparation
2009-02-10 23:03:20.692747,M07,OFF,Meal_Preparation
2009-02-10 23:03:23.179917,M31,ON,Meal_Preparation
2009-02-10 23:03:26.802817,M17,ON,Meal_Preparation
2009-02-10 23:03:28.987417,M17,ON,Meal_Preparation
2009-02-10 23:04:27.943757,M16,ON,Meal_Preparation
2009-02-10 23:04:28.241337,M09,ON,Meal_Preparation
2009-02-10 23:04:31.097888,M16,ON,Meal_Preparation
2009-02-10 23:04:31.464747,M51,ON,Meal_Preparation
2009-02-10 23:04:31.780176,M18,OFF,Meal_Preparation
2009-02-10 23:04:34.615075,M18,ON,Meal_Preparation
2009-02-10 23:04:38.254125,M16,OFF,Meal_Preparation
2009-02-10 23:04:40.115935,M19,OFF,Meal_Preparation
2009-02-10 23:04:46.072595,AD1-A,2.79145,Meal_Preparation
2009-02-10 23:04:58.039285,M17,ON,Meal_Preparation
2009-02-10 23:05:01.081045,M15,ON,Meal_Preparation
2009-02-10 23:05:01.316485,D08,OPEN,Meal_Preparation
2009-02-10 23:05:06.090486,M18,OFF,Meal_Preparation
2009-02-10 23:05:11.810585,M15,OFF,Meal_Preparation
2009-02-10 23:05:14.330045,M17,OFF,Meal_Preparation
2009-02-10 23:05:16.345224,M17,OFF,Meal_Preparation
2009-02-10 23:05:16.557774,M14,OFF,Meal_Preparation
2009-02-10 23:05:19.920763,M19,OFF,Meal_Preparation
2009-02-10 23:05:20.139952,M15,OFF,Meal_Preparation
2009-02-10 23:05:20.622922,D09,CLOSE,Meal_Preparation
2009-02-10 23:05:24.810792,M14,ON,Meal_Preparation
2009-02-10 23:08:47.372171,M17,ON,Meal_Preparation
2009-02-10 23:08:48.064761,AD1-A,2.82004,Meal_Preparation
2009-02-10 23:08:53.949350,M16,ON,Meal_Preparation
2009-02-10 23:08:57.448059,M48,OFF,Meal_Preparation
2009-02-10 23:09:11.821040,AD1-A,3.23661,Meal_Preparation
2009-02-10 23:09:12.205959,M31,OFF,Meal_Preparation
2009-02-10 23:09:20.721429,M17,OFF,Meal_Preparation
2009-02-10 23:09:20.839789,M17,OFF,Meal_Preparation
2009-02-10 23:09:24.367038,M17,OFF,Meal_Preparation
2009-02-10 23:09:24.504807,M20,ON,Meal_Preparation
2009-02-10 23:09:24.848328,D15,OPEN,Meal_Preparation
2009-02-10 23:09:25.140758,M21,ON,Meal_Preparation
2009-02-10 23:09:28.167578,M17,OFF,Meal_Preparation
2009-02-10 23:09:31.411647,M18,ON,Meal_Preparation
2009-02-10 23:09:32.580347,M15,OFF,Meal_Preparation
2009-02-10 23:09:32.914336,M18,ON,Meal_Preparation
2009-02-10 23:09:35.786876,M09,OFF,Meal_Preparation
2009-02-10 23:09:36.061076,M17,OFF,Meal_Preparation
2009-02-10 23:09:37.158107,M15,ON,Meal_Preparation
2009-02-10 23:09:37.357717,M16,ON,Meal_Preparation
2009-02-10 23:09:43.380338,M17,OFF,Meal_Preparation
2009-02-10 23:09:49.263277,M16,ON,Meal_Preparation
2009-02-10 23:09:49.412287,M14,OFF,Meal_Preparation
2009-02-10 23:09:54.180147,M18,ON,Meal_Preparation
2009-02-10 23:09:59.241747,M16,ON,Meal_Preparation
2009-02-10 23:10:01.184537,M16,ON,Meal_Preparation
2009-02-10 23:10:05.295897,M09,ON,Meal_Preparation
2009-02-10 23:10:08.435918,AD1-A,2.79301,Meal_Preparation
2009-02-10 23:10:09.041309,M17,ON,Meal_Preparation
2009-02-10 23:10:12.079589,M17,OFF,Meal_Preparation
2009-02-10 23:10:12.292549,M17,OFF,Meal_Preparation
2009-02-10 23:10:12.810858,AD1-B,0.523406,Meal_Preparation
2009-02-10 23:10:15.831978,M17,ON,Meal_Preparation
2009-02-10 23:10:23.759868,M07,ON,Meal_Preparation
2009-02-10 23:10:27.393737,AD1-B,0.330903,Meal_Preparation
2009-02-10 23:10:28.334666,M17,OFF,Meal_Preparation
2009-02-10 23:10:29.631186,M17,OFF,Meal_Preparation
2009-02-10 23:10:29.710366,M51,ON,Meal_Preparation
2009-02-10 23:10:29.967946,AD1-B,0.0343755,Meal_Preparation
2009-02-10 23:10:30.252107,AD1-B,0.511922,Meal_Preparation
2009-02-10 23:10:30.453546,M17,OFF,Meal_Preparation
2009-02-10 23:10:31.371526,AD1-A,2.79567,Meal_Preparation
2009-02-10 23:10:34.098097,M14,OFF,Meal_Preparation
2009-02-10 23:10:34.315147,AD1-B,0.490281,Meal_Preparation
2009-02-10 23:10:36.290077,M16,ON,Meal_Preparation
2009-02-10 23:10:41.459068,M18,OFF,Meal_Preparation
2009-02-10 23:10:43.663038,M21,OFF,Meal_Preparation
2009-02-10 23:10:46.958578,M17,OFF,Meal_Preparation
2009-02-10 23:10:47.848557,AD1-A,2.79778,Meal_Preparation
2009-02-10 23:10:48.991087,M18,OFF,Meal_Preparation
2009-02-10 23:10:49.261098,M17,ON,Meal_Preparation
2009-02-10 23:10:51.101929,D10,OPEN,Meal_Preparation
2009-02-10 23:10:53.656869,M21,OFF,Meal_Preparation
2009-02-10 23:10:54.508230,M16,ON,Meal_Preparation
2009-02-10 23:10:54.690140,M16,ON,Meal_Preparation
2009-02-10 23:10:57.621121,M31,ON,Meal_Preparation
2009-02-10 23:11:00.587211,AD1-B,0.413834,Meal_Preparation
2009-02-10 23:11:03.444471,M17,OFF,Meal_Preparation
2009-02-10 23:11:05.633191,M17,ON,Meal_Preparation
2009-02-10 23:11:05.790390,AD1-A,2.79528,Meal_Preparation
2009-02-10 23:11:07.938420,AD1-B,0.182347,Meal_Preparation
2009-02-10 23:11:10.383439,M18,OFF,Meal_Preparation
2009-02-10 23:11:10.530559,M17,ON,Meal_Preparation
2009-02-10 23:11:13.103909,D09,OPEN,Meal_Preparation
2009-02-10 23:11:20.449690,M16,OFF,Meal_Preparation
2009-02-10 23:11:20.672300,M17,ON,Meal_Preparation
2009-02-10 23:11:35.581239,M18,OFF,Meal_Preparation
2009-02-10 23:11:42.386620,M16,ON,Meal_Preparation
2009-02-10 23:11:43.921540,AD1-B,0.034649,Meal_Preparation
2009-02-10 23:11:47.696940,M17,ON,Meal_Preparation
2009-02-10 23:11:47.831341,AD1-A,2.79786,Meal_Preparation
2009-02-10 23:11:50.474572,M18,OFF,Meal_Preparation
2009-02-10 23:11:50.610262,M18,OFF,Meal_Preparation
2009-02-10 23:11:50.897172,M09,ON,Meal_Preparation
2009-02-10 23:11:51.516293,AD1-B,0.464499,Meal_Preparation
2009-02-10 23:11:52.627112,M51,ON,Meal_Preparation
2009-02-10 23:11:53.333472,M16,ON,Meal_Preparation
2009-02-10 23:11:58.229591,M17,OFF,Meal_Preparation
2009-02-10 23:11:58.507481,AD1-C,0.222113,Meal_Preparation
2009-02-10 23:12:16.965451,M15,OFF,Meal_Preparation
2009-02-10 23:12:20.420891,M15,ON,Meal_Preparation
2009-02-10 23:12:24.529332,M17,OFF,Meal_Preparation
2009-02-10 23:12:27.222831,AD1-A,2.79379,Meal_Preparation
2009-02-10 23:12:27.544651,M18,OFF,Meal_Preparation
2009-02-10 23:12:27.746681,M15,OFF,Meal_Preparation
2009-02-10 23:12:30.611881,AD1-A,3.162,Meal_Preparation
2009-02-10 23:12:31.199341,M31,ON,Meal_Preparation
2009-02-10 23:12:35.103412,M15,OFF,Meal_Preparation
2009-02-10 23:12:37.625253,AD1-C,0.104806,Meal_Preparation
2009-02-10 23:12:38.820172,AD1-B,0.320005,Meal_Preparation
2009-02-10 23:12:40.967711,M17,OFF,Meal_Preparation
2009-02-10 23:12:41.357372,M17,OFF,Meal_Preparation
2009-02-10 23:12:44.103301,M14,OFF,Meal_Preparation
2009-02-10 23:12:44.426101,M16,ON,Meal_Preparation
2009-02-10 23:12:45.803992,M09,ON,Meal_Preparation
2009-02-10 23:12:45.995811,M06,OFF,Meal_Preparation
2009-02-10 23:12:48.102791,M25,OFF,Meal_Preparation
2009-02-10 23:12:49.778721,AD1-B,0.409967,Meal_Preparation
2009-02-10 23:12:50.064790,AD1-A,3.04559,Meal_Preparation
2009-02-10 23:12:51.324780,M16,ON,Meal_Preparation
2009-02-10 23:12:54.695301,M16,ON,Meal_Preparation
2009-02-10 23:13:01.096671,M17,OFF,Meal_Preparation
2009-02-10 23:13:06.576851,M17,ON,Meal_Preparation
2009-02-10 23:13:12.241920,M17,OFF,Meal_Preparation
2009-02-10 23:13:12.837021,M16,OFF,Meal_Preparation
2009-02-10 23:13:13.214420,M17,ON,Meal_Preparation
2009-02-10 23:13:18.097340,M15,ON,Meal_Preparation
2009-02-10 23:13:19.398430,AD1-A,3.00434,Meal_Preparation
2009-02-10 23:13:22.485919,M15,OFF,Meal_Preparation
2009-02-10 23:13:23.331769,M17,OFF,Meal_Preparation
2009-02-10 23:13:25.229249,M17,ON,Meal_Preparation
2009-02-10 23:13:29.710688,M16,OFF,Meal_Preparation
2009-02-10 23:18:10.190138,M18,ON,Meal_Preparation
2009-02-10 23:18:13.434569,M18,ON,Meal_Preparation
2009-02-10 23:18:16.389049,M45,ON,Meal_Preparation
2009-02-10 23:18:18.414499,M31,OFF,Meal_Preparation
2009-02-10 23:18:21.931369,AD1-A,2.99083,Meal_Preparation
2009-02-10 23:18:46.359799,D08,CLOSE,Meal_Preparation
2009-02-10 23:18:51.162590,M14,ON,Meal_Preparation
2009-02-10 23:18:52.133709,AD1-C,0.0418756,Meal_Preparation
2009-02-10 23:18:52.577518,M09,OFF,Meal_Preparation
2009-02-10 23:19:01.054389,AD1-B,0.342388,Meal_Preparation
2009-02-10 23:19:04.764020,M17,ON,Meal_Preparation
2009-02-10 23:19:07.357639,M09,ON,Meal_Preparation
2009-02-10 23:19:08.753059,AD1-A,3.1177,Meal_Preparation
2009-02-10 23:19:13.357339,M17,OFF,Meal_Preparation
2009-02-10 23:19:13.636728,AD1-B,0.0317974,Meal_Preparation
2009-02-10 23:19:16.380497,AD1-B,0.537664,Meal_Preparation
2009-02-10 23:19:55.358888,M17,ON,Meal_Preparation
2009-02-10 23:20:00.308678,M19,OFF,Meal_Preparation
2009-02-10 23:20:01.611067,M18,ON,Meal_Preparation
2009-02-10 23:20:14.035648,M15,ON,Meal_Preparation
2009-02-10 23:20:18.016097,AD1-A,3.07184,Meal_Preparation
2009-02-10 23:20:21.944877,AD1-B,0.449655,Meal_Preparation
2009-02-10 23:20:23.951197,M16,OFF,Meal_Preparation
2009-02-10 23:20:24.110668,M14,ON,Meal_Preparation
2009-02-10 23:20:24.641089,M17,ON,Meal_Preparation
2009-02-10 23:20:27.285389,M17,OFF,Meal_Preparation
2009-02-10 23:20:30.738568,AD1-A,3.05231,Meal_Preparation
2009-02-10 23:20:35.457858,M51,OFF,Meal_Preparation
2009-02-10 23:20:37.256569,M16,OFF,Meal_Preparation
2009-02-10 23:20:37.552090,M51,ON,Meal_Preparation
2009-02-10 23:20:41.330091,AD1-A,2.79692,Meal_Preparation
2009-02-10 23:20:45.781491,M18,ON,Meal_Preparation
2009-02-10 23:20:46.828300,M16,ON,Meal_Preparation
2009-02-10 23:20:47.795079,M15,OFF,Meal_Preparation
2009-02-10 23:20:48.177150,M16,ON,Meal_Preparation
2009-02-10 23:20:48.739500,M18,ON,Meal_Preparation
2009-02-10 23:20:49.490801,AD1-C,0.048907,Meal_Preparation
2009-02-10 23:20:52.997941,M19,OFF,Meal_Preparation
2009-02-10 23:20:55.269201,M17,OFF,Meal_Preparation
2009-02-10 23:20:55.565590,M15,OFF,Meal_Preparation
2009-02-10 23:20:57.891371,M16,OFF,Meal_Preparation
2009-02-10 23:21:00.053982,D09,OPEN,Meal_Preparation
2009-02-10 23:21:00.278032,AD1-A,2.82168,Meal_Preparation
2009-02-10 23:21:04.474763,AD1-A,2.81254,Meal_Preparation
2009-02-10 23:21:08.150503,M17,OFF,Meal_Preparation
2009-02-10 23:21:08.815654,M18,ON,Meal_Preparation
2009-02-10 23:21:12.129584,M31,OFF,Meal_Preparation
2009-02-10 23:21:18.183863,M18,ON,Meal_Preparation
2009-02-10 23:21:20.911632,M31,ON,Meal_Preparation
2009-02-10 23:21:21.236171,M16,ON,Meal_Preparation
2009-02-10 23:21:33.893651,AD1-A,2.88004,Meal_Preparation
2009-02-10 23:21:43.603961,M51,OFF,Meal_Preparation
2009-02-10 23:21:44.509222,AD1-B,0.527625,Meal_Preparation
2009-02-10 23:21:48.319832,M51,OFF,Meal_Preparation
2009-02-10 23:21:49.595333,M18,ON,Meal_Preparation
2009-02-10 23:21:50.635893,M17,OFF,Meal_Preparation
2009-02-10 23:21:50.820933,AD1-B,0.38399,Meal_Preparation
2009-02-10 23:21:51.145173,M17,OFF,Meal_Preparation
2009-02-10 23:21:55.195012,M10,ON,Meal_Preparation
2009-02-10 23:21:57.641982,M16,OFF,Meal_Preparation
2009-02-10 23:21:58.009161,M17,ON,Meal_Preparation
2009-02-10 23:22:01.377331,M31,OFF,Meal_Preparation
2009-02-10 23:22:03.657980,M16,OFF,Meal_Preparation
2009-02-10 23:22:20.203990,AD1-B,0.527,Meal_Preparation
2009-02-10 23:22:20.577400,M17,ON,Meal_Preparation
2009-02-10 23:22:23.720700,M17,OFF,Meal_Preparation
2009-02-10 23:22:39.080770,AD1-A,2.79606,Meal_Preparation
2009-02-10 23:22:41.295021,AD1-A,3.05505,Meal_Preparation
2009-02-10 23:22:44.858312,AD1-B,0.034649,Meal_Preparation
2009-02-10 23:22:46.426882,M16,OFF,Meal_Preparation
2009-02-10 23:22:46.614562,M17,OFF,Meal_Preparation
2009-02-10 23:23:42.369812,AD1-C,0.036524,Meal_Preparation
2009-02-10 23:23:44.577233,D09,OPEN,Meal_Preparation
2009-02-10 23:23:45.201244,M09,ON,Meal_Preparation
2009-02-10 23:23:50.445215,M17,OFF,Meal_Preparation
2009-02-10 23:23:52.103035,AD1-A,2.99137,Meal_Preparation
2009-02-10 23:23:52.442885,AD1-B,0.504656,Meal_Preparation
2009-02-10 23:23:52.821164,M14,OFF,Meal_Preparation
2009-02-10 23:23:59.953763,M18,OFF,Meal_Preparation
2009-02-10 23:24:00.596723,M18,ON,Meal_Preparation
2009-02-10 23:24:03.655723,M15,OFF,Meal_Preparation
2009-02-10 23:24:04.407452,M17,ON,Meal_Preparation
2009-02-10 23:24:06.144921,M31,ON,Meal_Preparation
2009-02-10 23:24:07.215460,M14,OFF,Meal_Preparation
2009-02-10 23:24:07.689899,M17,OFF,Meal_Preparation
2009-02-10 23:24:08.881058,M13,OFF,Meal_Preparation
2009-02-10 23:24:09.238208,AD1-A,3.02067,Meal_Preparation
2009-02-10 23:24:12.100117,AD1-A,3.06161,Meal_Preparation
2009-02-10 23:24:14.273208,M51,OFF,Meal_Preparation
2009-02-10 23:24:14.557187,M17,ON,Meal_Preparation
2009-02-10 23:24:34.968037,M07,ON,Meal_Preparation
2009-02-10 23:24:57.918577,M17,ON,Meal_Preparation
2009-02-10 23:24:59.861446,M16,ON,Meal_Preparation
2009-02-10 23:25:02.451586,AD1-A,2.79418,Meal_Preparation
2009-02-10 23:25:03.169697,M17,ON,Meal_Preparation
2009-02-10 23:25:20.901366,M09,ON,Meal_Preparation
2009-02-10 23:25:22.550735,M17,ON,Meal_Preparation
2009-02-10 23:25:44.472204,M19,OFF,Meal_Preparation
2009-02-10 23:25:46.048534,M45,OFF,Meal_Preparation
2009-02-10 23:25:46.330674,M51,ON,Meal_Preparation
2009-02-10 23:25:46.812785,M09,OFF,Meal_Preparation
2009-02-10 23:25:50.621854,M15,ON,Meal_Preparation
2009-02-10 23:25:50.912883,M18,OFF,Meal_Preparation
2009-02-10 23:25:51.702033,M18,OFF,Meal_Preparation
2009-02-10 23:25:55.048093,M14,OFF,Meal_Preparation
2009-02-10 23:25:55.245514,M18,OFF,Meal_Preparation
2009-02-10 23:25:55.978034,AD1-B,0.382623,Meal_Preparation
2009-02-10 23:26:00.010065,AD1-B,0.0357427,Meal_Preparation
2009-02-10 23:26:00.665255,M17,OFF,Meal_Preparation
2009-02-10 23:26:06.606975,M18,OFF,Meal_Preparation
2009-02-10 23:26:14.455805,AD1-B,0.0346099,Meal_Preparation
2009-02-10 23:26:20.638936,M15,ON,Meal_Preparation
2009-02-10 23:26:22.566315,M13,OFF,Meal_Preparation
2009-02-10 23:26:25.794806,M17,ON,Meal_Preparation
2009-02-10 23:26:28.152685,AD1-B,0.490906,Meal_Preparation
2009-02-10 23:26:32.852394,M08,ON,Meal_Preparation
2009-02-10 23:26:33.396504,M17,OFF,Meal_Preparation
2009-02-10 23:26:40.197224,M19,OFF,Meal_Preparation
2009-02-10 23:26:46.967345,AD1-B,0.546961,Meal_Preparation
2009-02-10 23:26:47.663845,AD1-A,2.85622,Meal_Preparation
2009-02-10 23:26:49.709525,AD1-A,3.23419,Meal_Preparation
2009-02-10 23:26:55.647406,M13,OFF,Meal_Preparation
2009-02-10 23:27:11.415486,M17,OFF,Meal_Preparation
2009-02-10 23:27:13.601166,M21,OFF,Meal_Preparation
2009-02-10 23:27:14.458297,M17,ON,Meal_Preparation
2009-02-10 23:27:14.692508,AD1-A,3.15317,Meal_Preparation
2009-02-10 23:27:16.641489,M14,ON,Meal_Preparation
2009-02-10 23:27:18.853869,M17,OFF,Meal_Preparation
2009-02-10 23:27:25.488029,M16,OFF,Meal_Preparation
2009-02-10 23:27:32.565959,AD1-B,0.522938,Meal_Preparation
2009-02-10 23:27:32.782658,M17,ON,Meal_Preparation
2009-02-10 23:27:45.947878,AD1-B,0.489968,Meal_Preparation
2009-02-10 23:27:46.827598,AD1-B,0.41278,Meal_Preparation
2009-02-10 23:27:52.645689,AD1-A,2.88856,Meal_Preparation
2009-02-10 23:27:54.187970,M21,OFF,Meal_Preparation
2009-02-10 23:27:56.193780,M18,OFF,Meal_Preparation
2009-02-10 23:27:56.439800,M31,OFF,Meal_Preparation
2009-02-10 23:27:59.459770,M08,ON,Meal_Preparation
2009-02-10 23:29:05.408560,M19,OFF,Meal_Preparation
2009-02-10 23:29:06.086600,AD1-A,3.15145,Meal_Preparation
2009-02-10 23:29:09.475130,M17,OFF,Meal_Preparation
2009-02-10 23:29:09.616630,AD1-A,3.04434,Meal_Preparation
2009-02-10 23:29:12.248640,M16,ON,Meal_Preparation
2009-02-10 23:29:13.011501,M13,OFF,Meal_Preparation
2009-02-10 23:29:13.278031,AD1-B,0.0400006,Meal_Preparation
2009-02-10 23:29:19.831150,M18,ON,Meal_Preparation
2009-02-10 23:30:07.032601,M51,OFF,Meal_Preparation
2009-02-10 23:30:16.344072,M16,OFF,Meal_Preparation
2009-02-10 23:30:28.138712,M20,ON,Meal_Preparation
2009-02-10 23:30:28.305802,M16,ON,Meal_Preparation
2009-02-10 23:30:29.452732,M17,ON,Meal_Preparation
2009-02-10 23:30:33.872523,D09,OPEN,Meal_Preparation
2009-02-10 23:30:42.089663,M15,ON,Meal_Preparation
2009-02-10 23:30:48.600523,M31,OFF,Meal_Preparation
2009-02-10 23:31:18.656213,AD1-A,2.83098,Meal_Preparation
2009-02-10 23:31:20.296622,M17,ON,Meal_Preparation
2009-02-10 23:31:21.984833,M16,OFF,Meal_Preparation
2009-02-10 23:31:24.390193,M17,ON,Meal_Preparation
2009-02-10 23:31:28.649323,M18,ON,Meal_Preparation
2009-02-10 23:31:29.609534,M17,OFF,Meal_Preparation
2009-02-10 23:31:36.550304,M17,OFF,Meal_Preparation
2009-02-10 23:31:37.586143,AD1-B,0.152698,Meal_Preparation
2009-02-10 23:31:40.546073,AD1-B,0.371295,Meal_Preparation
2009-02-10 23:31:41.566663,M16,ON,Meal_Preparation
2009-02-10 23:31:42.547992,M16,ON,Meal_Preparation
2009-02-10 23:31:46.519121,M17,ON,Meal_Preparation
2009-02-10 23:31:46.861182,M17,ON,Meal_Preparation
2009-02-10 23:31:48.041322,AD1-B,0.168049,Meal_Preparation
2009-02-10 23:31:49.050843,M17,OFF,Meal_Preparation
2009-02-10 23:31:49.258703,M17,OFF,Meal_Preparation
2009-02-10 23:31:49.425133,AD1-B,0.502469,Meal_Preparation
2009-02-10 23:31:49.813823,M15,ON,Meal_Preparation
2009-02-10 23:31:55.877132,M10,ON,Meal_Preparation
2009-02-10 23:31:56.219801,M13,OFF,Meal_Preparation
2009-02-10 23:31:59.607150,M18,OFF,Meal_Preparation
2009-02-10 23:32:00.689640,M17,OFF,Meal_Preparation
2009-02-10 23:32:00.844800,M17,OFF,Meal_Preparation
2009-02-10 23:32:01.444999,M16,ON,Meal_Preparation
2009-02-10 23:32:04.678669,M51,OFF,Meal_Preparation
2009-02-10 23:32:04.848680,M18,ON,Meal_Preparation
2009-02-10 23:32:05.535591,M16,ON,Meal_Preparation
2009-02-10 23:32:11.198321,M06,OFF,Meal_Preparation
2009-02-10 23:32:11.369450,M51,ON,Meal_Preparation
2009-02-10 23:32:11.630751,D15,CLOSE,Meal_Preparation
2009-02-10 23:32:12.297071,M16,OFF,Meal_Preparation
2009-02-10 23:32:14.885002,M31,OFF,Meal_Preparation
2009-02-10 23:32:16.727613,AD1-A,2.84207,Meal_Preparation
2009-02-10 23:32:16.883873,M17,OFF,Meal_Preparation
2009-02-10 23:32:17.384713,M17,ON,Meal_Preparation
2009-02-10 23:32:26.016183,M19,ON,Meal_Preparation
2009-02-11 00:42:34.494143,M41,ON,R1_Personal_Hygiene
2009-02-11 00:42:35.419764,M40,OFF,R1_Personal_Hygiene
2009-02-11 00:42:40.698864,M38,OFF,R1_Personal_Hygiene
2009-02-11 00:42:45.322925,M29,ON,R1_Personal_Hygiene
2009-02-11 00:42:51.296834,M38,OFF,R1_Personal_Hygiene
2009-02-11 00:42:53.566225,M41,OFF,R1_Personal_Hygiene
2009-02-11 00:42:54.174274,M38,OFF,R1_Personal_Hygiene
2009-02-11 00:43:05.008613,M38,ON,R1_Personal_Hygiene
2009-02-11 00:43:06.620093,M13,ON,R1_Personal_Hygiene
2009-02-11 00:43:09.294763,M38,OFF,R1_Personal_Hygiene
2009-02-11 00:43:11.258824,M13,ON,R1_Personal_Hygiene
2009-02-11 00:43:11.388135,M37,OFF,R1_Personal_Hygiene
2009-02-11 00:43:11.668024,M41,ON,R1_Personal_Hygiene
2009-02-11 00:43:26.481965,M38,ON,R1_Personal_Hygiene
2009-02-11 00:43:26.623455,M40,OFF,R1_Personal_Hygiene
2009-02-11 00:43:28.694456,M38,ON,R1_Personal_Hygiene
2009-02-11 00:43:43.499736,M38,ON,R1_Personal_Hygiene
2009-02-11 00:43:46.127115,M38,OFF,R1_Personal_Hygiene
